tstamp,cuisine,critical_flag,borough
2020-03-02,Bakery,Not Critical,Bronx
2020-02-28,Latin/Caribbean,Critical,Brooklyn
2020-03-05,American,Critical,Brooklyn
2020-02-10,Italian,Not Critical,Manhattan
2020-03-02,Bottled Beverages,Critical,Manhattan
2020-02-10,American,Critical,Manhattan
2020-02-28,Pizza,Not Critical,Manhattan
2020-02-18,Coffee/Tea,Critical,Queens
2020-02-18,American,Not Critical,Manhattan
2020-03-04,Asian,Critical,Bronx
2020-03-02,American,Critical,Manhattan
2020-02-10,American,Not Critical,Queens
2020-02-05,Vegan,Critical,Manhattan
2020-02-05,Pizza,Not Critical,Manhattan
2020-02-05,Pizza,Not Critical,Manhattan
2020-02-14,Bakery,Critical,Manhattan
2020-02-04,Mexican,Not Critical,Manhattan
2020-02-18,Asian,Critical,Brooklyn
2020-02-20,Latin American,Not Critical,Brooklyn
2020-02-04,Asian,Not Critical,Queens
2020-02-29,American,Critical,Queens
2020-03-02,American,Critical,Manhattan
2020-02-22,Latin/Caribbean,Not Critical,Queens
2020-02-25,American,Critical,Manhattan
2020-02-04,Mexican,Critical,Brooklyn
2020-02-06,Asian,Not Critical,Bronx
2020-02-04,Asian,Critical,Queens
2020-02-11,Italian,Not Critical,Manhattan
2020-02-13,Asian,Critical,Manhattan
2020-02-12,Specialty,Not Critical,Staten Island
2020-02-12,Specialty,Not Critical,Staten Island
2020-02-12,Specialty,Not Critical,Staten Island
2020-02-20,Asian,Critical,Queens
2020-02-27,Mediterranean,Not Critical,Manhattan
2020-02-13,Asian,Critical,Queens
2020-02-13,Asian,Critical,Manhattan
2020-02-26,Latin/Caribbean,Not Critical,Queens
2020-03-04,Bakery,Not Critical,Brooklyn
2020-03-03,International,Not Critical,Manhattan
2020-02-25,Asian,Critical,Brooklyn
2020-03-04,American,Not Critical,Brooklyn
2020-02-07,Asian,Critical,Manhattan
2020-03-03,Asian,Critical,Staten Island
2020-03-03,Asian,Critical,Staten Island
2020-02-10,Pizza,Critical,Manhattan
2020-02-11,Asian,Not Critical,Manhattan
2020-03-03,Bakery,Critical,Brooklyn
2020-03-09,Mexican,Not Critical,Brooklyn
2020-02-26,Coffee/Tea,Critical,Manhattan
2020-03-03,Italian,Not Critical,Manhattan
2020-02-08,Mexican,Critical,Queens
2020-02-11,Asian,Critical,Queens
2020-02-27,Asian,Not Critical,Queens
2020-02-04,Mexican,Critical,Manhattan
2020-02-05,American,Not Critical,Manhattan
2020-03-12,Asian,Critical,Staten Island
2020-02-24,Asian,Critical,Brooklyn
2020-02-21,American,Not Critical,Queens
2020-02-13,Pizza,Not Critical,Manhattan
2020-03-16,Mexican,Critical,Brooklyn
2020-02-27,Bakery,Not Critical,Brooklyn
2020-03-02,Bakery,Not Critical,Brooklyn
2020-02-06,Soups/Salads/Sandwiches,Not Critical,Queens
2020-03-10,American,Not Critical,Queens
2020-02-25,American,Not Critical,Brooklyn
2020-02-25,American,Not Critical,Brooklyn
2020-02-25,American,Not Critical,Brooklyn
2020-03-12,Asian,Critical,Manhattan
2020-02-11,Asian,Not Critical,Manhattan
2020-02-28,Specialty,Critical,Manhattan
2020-02-10,Asian,Critical,Bronx
2020-03-11,American,Critical,Manhattan
2020-02-21,Italian,Not Critical,Manhattan
2020-02-04,American,Not Critical,Bronx
2020-03-09,Asian,Critical,Brooklyn
2020-02-26,Asian,Not Critical,Brooklyn
2020-03-09,Bakery,Not Critical,Bronx
2020-03-05,International,Not Critical,Queens
2020-02-06,Coffee/Tea,Critical,Brooklyn
2020-03-10,American,Not Critical,Brooklyn
2020-03-12,Pizza,Critical,Manhattan
2020-02-04,Asian,Critical,Queens
2020-02-13,Asian,Not Critical,Queens
2020-02-12,Specialty,Critical,Staten Island
2020-02-05,American,Critical,Manhattan
2020-02-27,Asian,Critical,Manhattan
2020-02-28,American,Critical,Manhattan
2020-03-03,Latin American,Critical,Queens
2020-02-24,Asian,Not Critical,Queens
2020-02-24,Asian,Not Critical,Queens
2020-02-05,Asian,Not Critical,Manhattan
2020-03-10,Latin American,Critical,Queens
2020-03-10,Latin American,Critical,Queens
2020-03-11,American,Critical,Manhattan
2020-02-18,Asian,Not Critical,Manhattan
2020-02-13,Asian,Critical,Brooklyn
2020-02-28,Bakery Products/Desserts,Not Critical,Manhattan
2020-03-05,Specialty,Critical,Brooklyn
2020-02-07,American,Not Critical,Manhattan
2020-03-12,Coffee/Tea,Critical,Brooklyn
2020-03-02,Asian,Not Critical,Queens
2020-03-09,Asian,Not Critical,Queens
2020-02-12,Latin American,Critical,Queens
2020-03-13,International,Not Critical,Brooklyn
2020-03-10,American,Not Critical,Brooklyn
2020-02-19,Coffee/Tea,Critical,Queens
2020-02-18,Italian,Not Critical,Manhattan
2020-02-27,Asian,Critical,Queens
2020-02-25,Specialty,Not Critical,Bronx
2020-03-16,Asian,Critical,Manhattan
2020-02-03,Coffee/Tea,Critical,Manhattan
2020-02-18,American,Not Critical,Manhattan
2020-02-28,Mexican,Not Critical,Bronx
2020-03-07,Mexican,Critical,Queens
2020-02-20,Asian,Critical,Queens
2020-02-07,Mediterranean,Critical,Queens
2020-03-04,Asian,Not Critical,Manhattan
2020-02-14,Bakery Products/Desserts,Critical,Manhattan
2020-02-11,American,Not Critical,Staten Island
2020-02-22,American,Critical,Brooklyn
2020-02-20,Latin/Caribbean,Critical,Bronx
2020-03-16,Mexican,Critical,Bronx
2020-03-05,Asian,Critical,Brooklyn
2020-02-06,American,Critical,Queens
2020-02-28,American,Critical,Manhattan
2020-02-27,Asian,Not Critical,Queens
2020-02-19,Pizza,Critical,Brooklyn
2020-02-11,Asian,Not Critical,Queens
2020-02-07,Asian,Not Critical,Manhattan
2020-02-07,Asian,Not Critical,Manhattan
2020-02-27,Asian,Critical,Brooklyn
2020-02-11,Mexican,Critical,Staten Island
2020-02-24,Asian,Critical,Manhattan
2020-03-02,Specialty,Not Critical,Manhattan
2020-03-02,Specialty,Not Critical,Manhattan
2020-03-02,Specialty,Not Critical,Manhattan
2020-02-05,American,Critical,Brooklyn
2020-03-16,Asian,Critical,Manhattan
2020-03-04,American,Not Critical,Manhattan
2020-03-04,American,Not Critical,Manhattan
2020-02-04,Asian,Not Critical,Staten Island
2020-02-04,Asian,Not Critical,Staten Island
2020-02-27,Asian,Not Critical,Queens
2020-02-26,American,Critical,Brooklyn
2020-02-06,Specialty,Not Critical,Brooklyn
2020-02-27,American,Critical,Manhattan
2020-03-05,International,Critical,Manhattan
2020-03-05,International,Critical,Manhattan
2020-02-06,American,Critical,Manhattan
2020-03-16,American,Critical,Brooklyn
2020-02-27,Asian,Critical,Queens
2020-03-05,Italian,Critical,Manhattan
2020-02-26,Asian/Asian Fusion,Critical,Queens
2020-02-26,Specialty,Not Critical,Brooklyn
2020-02-06,Specialty,Not Critical,Brooklyn
2020-03-10,Asian,Critical,Queens
2020-03-05,Coffee/Tea,Not Critical,Manhattan
2020-02-05,Asian,Not Critical,Queens
2020-02-26,African,Not Critical,Manhattan
2020-02-19,Mediterranean,Not Critical,Brooklyn
2020-03-09,Asian,Critical,Staten Island
2020-02-26,American,Critical,Manhattan
2020-02-10,Specialty,Critical,Manhattan
2020-02-10,Specialty,Critical,Manhattan
2020-02-03,Specialty,Not Critical,Manhattan
2020-03-09,Asian,Critical,Manhattan
2020-03-04,Specialty,Critical,Brooklyn
2020-02-18,Asian,Critical,Brooklyn
2020-02-11,American,Not Critical,Queens
2020-02-13,International,Not Critical,Manhattan
2020-02-13,International,Not Critical,Manhattan
2020-02-08,Mediterranean,Not Critical,Bronx
2020-02-08,Mexican,Not Critical,Manhattan
2020-02-15,Asian,Not Critical,Brooklyn
2020-02-24,Asian,Critical,Bronx
2020-03-11,Pizza,Not Critical,Brooklyn
2020-03-11,Pizza,Not Critical,Brooklyn
2020-03-02,Asian,Not Critical,Brooklyn
2020-02-05,Soups & Sandwiches,Critical,Queens
2020-03-02,Specialty,Critical,Queens
2020-03-10,American,Critical,Brooklyn
2020-03-12,Specialty,Critical,Manhattan
2020-02-03,American,Not Critical,Manhattan
2020-02-07,American,Not Critical,Queens
2020-02-07,American,Not Critical,Queens
2020-03-06,Coffee/Tea,Not Critical,Queens
2020-02-20,Pizza,Not Critical,Brooklyn
2020-02-05,Latin American,Critical,Queens
2020-02-06,Bakery Products/Desserts,Not Critical,Brooklyn
2020-02-24,Mexican,Not Critical,Brooklyn
2020-02-24,Mexican,Not Critical,Brooklyn
2020-03-13,American,Not Critical,Manhattan
2020-03-13,American,Not Critical,Manhattan
2020-02-11,Specialty,Critical,Brooklyn
2020-03-13,American,Not Critical,Manhattan
2020-02-07,Bakery,Not Critical,Manhattan
2020-02-13,American,Critical,Brooklyn
2020-03-04,Mediterranean,Critical,Queens
2020-02-07,American,Critical,Manhattan
2020-03-12,American,Critical,Brooklyn
2020-02-08,Latin American,Not Critical,Queens
2020-02-13,Bakery,Not Critical,Manhattan
2020-02-12,Asian,Not Critical,Staten Island
2020-02-12,Asian,Not Critical,Staten Island
2020-03-10,American,Not Critical,Manhattan
2020-03-10,American,Not Critical,Manhattan
2020-02-14,American,Not Critical,Queens
2020-02-03,Mexican,Not Critical,Manhattan
2020-03-04,International,Critical,Manhattan
2020-03-10,Specialty,Not Critical,Queens
2020-02-19,American,Critical,Manhattan
2020-03-03,Asian,Critical,Manhattan
2020-02-08,American,Not Critical,Brooklyn
2020-02-04,American,Not Critical,Manhattan
2020-02-25,Latin American,Critical,Queens
2020-03-03,International,Critical,Manhattan
2020-02-05,Mexican,Not Critical,Brooklyn
2020-02-12,Asian,Not Critical,Staten Island
2020-03-05,American,Not Critical,Manhattan
2020-03-16,American,Critical,Brooklyn
2020-02-06,Asian,Not Critical,Queens
2020-02-13,Pizza,Not Critical,Manhattan
2020-02-13,Pizza,Not Critical,Manhattan
2020-02-25,Asian,Critical,Bronx
2020-03-16,Latin American,Critical,Queens
2020-03-16,Pizza,Not Critical,Manhattan
2020-03-13,Pizza,Critical,Brooklyn
2020-02-28,Mexican,Not Critical,Bronx
2020-02-28,Mexican,Not Critical,Bronx
2020-02-05,Asian,Critical,Queens
2020-02-18,Other,Not Critical,Manhattan
2020-02-18,Other,Not Critical,Manhattan
2020-03-06,Specialty,Not Critical,Bronx
2020-03-16,Asian,Critical,Brooklyn
2020-02-25,Asian,Critical,Manhattan
2020-02-13,Pizza,Not Critical,Queens
2020-02-04,Mediterranean,Not Critical,Queens
2020-03-04,Latin/Caribbean,Not Critical,Bronx
2020-02-24,Asian,Not Critical,Queens
2020-02-06,Pizza,Not Critical,Brooklyn
2020-02-14,Mediterranean,Critical,Brooklyn
2020-03-04,Pizza,Not Critical,Staten Island
2020-02-26,American,Critical,Manhattan
2020-02-24,Other,Critical,Brooklyn
2020-02-10,Coffee/Tea,Not Critical,Manhattan
2020-03-12,American,Not Critical,Bronx
2020-03-12,American,Not Critical,Bronx
2020-02-12,Southeast Asian,Critical,Brooklyn
2020-02-13,Asian,Critical,Queens
2020-02-28,American,Not Critical,Manhattan
2020-02-19,Italian,Not Critical,Manhattan
2020-03-16,American,Critical,Queens
2020-02-03,Specialty,Not Critical,Queens
2020-03-02,American,Critical,Brooklyn
2020-03-10,Bakery,Critical,Manhattan
2020-02-28,Italian,Critical,Manhattan
2020-02-08,International,Not Critical,Brooklyn
2020-02-05,Asian,Critical,Manhattan
2020-02-18,Coffee/Tea,Critical,Brooklyn
2020-02-18,Coffee/Tea,Critical,Brooklyn
2020-03-12,Soups & Sandwiches,Critical,Queens
2020-03-10,Asian,Not Critical,Bronx
2020-03-10,Asian,Not Critical,Bronx
2020-02-12,Soups & Sandwiches,Not Critical,Manhattan
2020-03-05,Latin/Caribbean,Not Critical,Brooklyn
2020-02-28,American,Not Critical,Manhattan
2020-03-13,Latin American,Not Critical,Manhattan
2020-02-19,Asian,Critical,Brooklyn
2020-02-26,Asian,Not Critical,Brooklyn
2020-02-04,International,Not Critical,Manhattan
2020-02-13,American,Critical,Queens
2020-02-07,Soups & Sandwiches,Critical,Manhattan
2020-03-04,Latin American,Not Critical,Manhattan
2020-02-27,American,Not Critical,Queens
2020-02-19,Italian,Not Critical,Brooklyn
2020-02-12,Coffee/Tea,Not Critical,Manhattan
2020-03-02,Asian,Not Critical,Manhattan
2020-03-12,Mexican,Not Critical,Brooklyn
2020-02-13,Specialty,Critical,Brooklyn
2020-03-12,Asian,Critical,Queens
2020-03-05,Asian,Critical,Queens
2020-03-05,Asian,Not Critical,Manhattan
2020-02-11,Coffee/Tea,Not Critical,Brooklyn
2020-02-12,Specialty,Not Critical,Manhattan
2020-02-11,Asian,Critical,Staten Island
2020-02-26,Asian,Not Critical,Queens
2020-02-20,Latin/Caribbean,Critical,Brooklyn
2020-02-28,Coffee/Tea,Not Critical,Manhattan
2020-02-22,Latin/Caribbean,Not Critical,Queens
2020-03-11,American,Critical,Manhattan
2020-03-10,Specialty,Not Critical,Queens
2020-02-10,Bakery,Not Critical,Queens
2020-02-05,American,Not Critical,Manhattan
2020-02-05,American,Not Critical,Manhattan
2020-02-05,American,Not Critical,Manhattan
2020-02-05,Latin American,Not Critical,Bronx
2020-02-13,Pizza,Critical,Bronx
2020-03-10,Asian/Asian Fusion,Not Critical,Manhattan
2020-03-12,Pizza,Critical,Manhattan
2020-02-06,Asian,Critical,Manhattan
2020-02-05,Bottled Beverages,Critical,Brooklyn
2020-02-05,Latin/Caribbean,Not Critical,Queens
2020-03-13,Soups & Sandwiches,Critical,Brooklyn
2020-02-22,Latin/Caribbean,Critical,Queens
2020-02-13,American,Not Critical,Queens
2020-02-28,American,Not Critical,Manhattan
2020-03-03,Italian,Critical,Bronx
2020-03-04,American,Critical,Brooklyn
2020-02-04,Bakery,Critical,Manhattan
2020-03-09,American,Critical,Bronx
2020-02-26,Soups & Sandwiches,Critical,Staten Island
2020-02-27,American,Critical,Queens
2020-03-10,Bakery,Not Critical,Queens
2020-02-10,American,Critical,Queens
2020-03-13,Pizza,Critical,Brooklyn
2020-02-12,Asian,Critical,Manhattan
2020-03-05,Italian,Critical,Staten Island
2020-02-28,American,Not Critical,Manhattan
2020-02-04,Asian,Critical,Bronx
2020-03-12,Asian,Critical,Queens
2020-02-26,American,Not Critical,Manhattan
2020-02-26,Specialty,Not Critical,Manhattan
2020-03-07,American,Not Critical,Queens
2020-02-13,Bakery Products/Desserts,Critical,Manhattan
2020-02-24,Italian,Not Critical,Manhattan
2020-03-11,Soups & Sandwiches,Critical,Manhattan
2020-02-24,Asian,Critical,Manhattan
2020-03-05,Italian,Not Critical,Manhattan
2020-03-03,Asian,Critical,Manhattan
2020-03-10,Asian,Not Critical,Brooklyn
2020-02-18,Latin/Caribbean,Critical,Manhattan
2020-03-11,Mediterranean,Not Critical,Brooklyn
2020-03-12,Soups & Sandwiches,Critical,Manhattan
2020-03-14,Italian,Critical,Manhattan
2020-02-04,Asian,Not Critical,Queens
2020-03-14,American,Critical,Brooklyn
2020-02-21,Mexican,Not Critical,Queens
2020-02-26,International,Critical,Brooklyn
2020-03-09,Bakery Products/Desserts,Critical,Brooklyn
2020-03-11,Coffee/Tea,Critical,Queens
2021-01-06,International,Not Critical,Queens
2020-02-11,Italian,Not Critical,Staten Island
2020-02-19,American,Critical,Queens
2020-02-05,Latin American,Not Critical,Queens
2020-02-08,Italian,Critical,Manhattan
2020-02-24,Specialty,Critical,Brooklyn
2020-02-19,Pizza,Critical,Brooklyn
2020-02-03,American,Not Critical,Queens
2020-03-05,Soups & Sandwiches,Not Critical,Queens
2020-02-03,Specialty,Critical,Queens
2020-02-20,Bakery Products/Desserts,Not Critical,Bronx
2020-02-20,Bakery Products/Desserts,Not Critical,Bronx
2020-02-07,American,Not Critical,Manhattan
2020-03-10,Asian,Critical,Brooklyn
2020-02-28,Asian,Critical,Manhattan
2020-03-05,American,Critical,Staten Island
2020-02-06,Asian,Not Critical,Brooklyn
2020-02-13,Asian,Critical,Queens
2020-02-14,Latin/Caribbean,Critical,Manhattan
2020-03-03,Asian,Not Critical,Queens
2020-02-03,Specialty,Critical,Bronx
2020-02-20,Italian,Not Critical,Manhattan
2020-02-20,Italian,Not Critical,Manhattan
2020-02-21,Specialty,Not Critical,Manhattan
2020-02-12,American,Critical,Brooklyn
2020-03-02,Mediterranean,Not Critical,Brooklyn
2020-02-06,Soups & Sandwiches,Critical,Queens
2020-02-11,Latin American,Critical,Queens
2020-02-12,American,Not Critical,Manhattan
2020-02-05,American,Not Critical,Queens
2020-02-05,American,Not Critical,Queens
2020-02-03,Italian,Critical,Manhattan
2020-03-04,American,Critical,Manhattan
2020-02-05,Specialty,Not Critical,Brooklyn
2020-02-05,Specialty,Not Critical,Brooklyn
2020-02-06,American,Not Critical,Manhattan
2020-03-10,Specialty,Critical,Manhattan
2020-03-10,Specialty,Critical,Manhattan
2020-03-11,Bakery Products/Desserts,Critical,Brooklyn
2020-03-09,Latin/Caribbean,Critical,Brooklyn
2020-02-28,Italian,Not Critical,Queens
2020-02-28,Italian,Not Critical,Queens
2020-02-04,Bakery,Critical,Manhattan
2020-03-13,Latin/Caribbean,Critical,Brooklyn
2020-02-25,Asian,Not Critical,Brooklyn
2020-03-11,American,Not Critical,Manhattan
2020-09-21,American,Not Critical,Bronx
2020-09-21,American,Not Critical,Bronx
2020-03-16,Latin American,Critical,Queens
2020-02-26,Asian,Critical,Brooklyn
2020-02-27,American,Critical,Manhattan
2020-03-10,Soups/Salads/Sandwiches,Not Critical,Manhattan
2020-02-27,American,Critical,Manhattan
2020-02-29,Italian,Not Critical,Manhattan
2020-02-28,Coffee/Tea,Critical,Manhattan
2020-03-03,Pizza,Not Critical,Staten Island
2020-02-05,Asian,Not Critical,Manhattan
2020-03-12,American,Critical,Queens
2020-02-12,Asian,Not Critical,Manhattan
2020-03-10,Italian,Critical,Manhattan
2020-02-20,American,Critical,Queens
2020-02-13,Pizza,Critical,Staten Island
2020-03-04,Latin American,Critical,Queens
2020-02-03,American,Not Critical,Queens
2020-02-11,Pizza,Critical,Queens
2020-02-11,Asian,Not Critical,Queens
2020-02-21,Coffee/Tea,Not Critical,Manhattan
2020-02-26,Coffee/Tea,Critical,Manhattan
2020-03-13,Asian,Not Critical,Manhattan
2020-02-03,American,Critical,Manhattan
2020-02-20,Latin American,Critical,Queens
2020-02-20,Latin American,Critical,Queens
2020-02-10,Asian,Not Critical,Queens
2020-02-10,Asian,Not Critical,Queens
2020-02-10,Asian,Not Critical,Queens
2020-02-11,American,Critical,Staten Island
2020-02-12,American,Critical,Manhattan
2020-02-06,Asian,Not Critical,Brooklyn
2020-02-06,Asian,Not Critical,Brooklyn
2020-02-28,Asian,Critical,Manhattan
2020-02-11,Italian,Not Critical,Brooklyn
2020-02-28,Soups & Sandwiches,Not Critical,Manhattan
2020-02-28,Specialty,Critical,Bronx
2020-02-29,Asian,Critical,Brooklyn
2020-03-09,Mexican,Critical,Staten Island
2020-03-03,Specialty,Critical,Manhattan
2020-02-10,Latin/Caribbean,Not Critical,Brooklyn
2020-02-20,Mediterranean,Critical,Queens
2020-03-07,American,Critical,Manhattan
2020-03-16,Specialty,Critical,Brooklyn
2020-02-24,Mexican,Not Critical,Bronx
2020-02-06,Asian,Not Critical,Manhattan
2020-02-06,Asian,Not Critical,Manhattan
2020-02-06,Asian,Not Critical,Manhattan
2020-03-12,American,Not Critical,Manhattan
2020-02-27,Pizza,Not Critical,Queens
2020-03-16,Asian,Critical,Queens
2020-03-11,Pizza,Critical,Manhattan
2020-02-25,Italian,Critical,Manhattan
2020-03-05,Soups & Sandwiches,Not Critical,Brooklyn
2020-03-05,Soups & Sandwiches,Not Critical,Brooklyn
2020-03-12,Asian,Not Critical,Queens
2020-02-24,Coffee/Tea,Not Critical,Queens
2020-02-12,Deli/Buffett,Critical,Manhattan
2020-02-07,Asian,Critical,Brooklyn
2020-03-05,Coffee/Tea,Critical,Manhattan
2020-02-18,Mexican,Not Critical,Brooklyn
2020-02-12,Bakery Products/Desserts,Critical,Queens
2020-02-03,Asian,Critical,Queens
2020-02-27,Asian,Critical,Queens
2020-03-10,Asian,Critical,Queens
2020-02-14,American,Critical,Manhattan
2020-03-04,American,Not Critical,Manhattan
2020-02-18,Asian,Not Critical,Brooklyn
2020-02-14,American,Critical,Manhattan
2020-03-05,Asian,Not Critical,Staten Island
2020-03-03,Deli/Buffett,Not Critical,Brooklyn
2020-03-10,Latin/Caribbean,Not Critical,Queens
2020-02-27,Specialty,Critical,Queens
2020-03-05,Latin American,Critical,Queens
2020-03-13,Mediterranean,Not Critical,Manhattan
2020-02-29,Asian,Not Critical,Queens
2020-03-04,Mexican,Critical,Brooklyn
2020-03-02,Pizza,Critical,Manhattan
2020-03-12,Latin American,Not Critical,Manhattan
2020-02-06,Specialty,Critical,Bronx
2020-02-19,Pizza,Critical,Manhattan
2020-03-10,Asian,Not Critical,Brooklyn
2020-02-28,Soups & Sandwiches,Critical,Manhattan
2020-02-26,American,Not Critical,Queens
2020-03-12,Asian,Critical,Queens
2020-03-16,Asian,Not Critical,Brooklyn
2020-02-28,Pizza,Not Critical,Manhattan
2020-03-09,Soups & Sandwiches,Not Critical,Manhattan
2020-02-26,Coffee/Tea,Not Critical,Manhattan
2020-03-04,Mediterranean,Not Critical,Manhattan
2020-03-03,Asian,Critical,Manhattan
2020-03-02,Bakery,Critical,Queens
2020-02-21,Mexican,Critical,Queens
2020-03-04,Asian,Critical,Staten Island
2020-03-04,American,Critical,Manhattan
2020-02-04,American,Not Critical,Queens
2020-02-20,American,Critical,Brooklyn
2020-02-04,American,Not Critical,Brooklyn
2020-03-04,Coffee/Tea,Critical,Staten Island
2020-02-21,American,Critical,Manhattan
2020-02-20,Mexican,Not Critical,Bronx
2020-03-02,Asian,Not Critical,Manhattan
