tstamp,cuisine,critical_flag,borough
2020-01-23,American,Not Critical,Brooklyn
2020-01-02,Bakery,Not Critical,Queens
2020-01-13,Bakery,Not Critical,Bronx
2020-01-13,Bakery,Not Critical,Bronx
2020-01-29,Specialty,Critical,Manhattan
2020-01-28,Bakery Products/Desserts,Critical,Queens
2020-01-29,Mediterranean,Not Critical,Brooklyn
2020-01-08,Specialty,Critical,Queens
2020-01-09,Deli/Buffett,Not Critical,Bronx
2020-01-09,Deli/Buffett,Not Critical,Bronx
2020-01-14,Soups & Sandwiches,Critical,Manhattan
2020-01-28,Specialty,Not Critical,Brooklyn
2020-01-28,Specialty,Not Critical,Brooklyn
2020-01-25,Mediterranean,Not Critical,Brooklyn
2020-01-08,Asian,Not Critical,Queens
2020-01-08,Latin/Caribbean,Critical,Bronx
2020-01-17,Other,Not Critical,Manhattan
2020-01-06,American,Not Critical,Manhattan
2020-01-06,American,Not Critical,Manhattan
2020-01-10,Asian,Not Critical,Brooklyn
2020-01-28,Coffee/Tea,Not Critical,Brooklyn
2020-01-14,Soups & Sandwiches,Critical,Manhattan
2020-01-02,Asian,Not Critical,Brooklyn
2020-01-16,International,Not Critical,Manhattan
2020-01-13,American,Critical,Brooklyn
2020-01-02,American,Critical,Manhattan
2020-01-30,Mexican,Critical,Manhattan
2020-01-02,Asian,Critical,Queens
2020-01-13,Specialty,Critical,Brooklyn
2020-01-09,American,Critical,Bronx
2020-01-14,Asian,Not Critical,Manhattan
2020-01-23,Mexican,Not Critical,Brooklyn
2020-01-08,Latin American,Not Critical,Manhattan
2020-01-07,Asian,Not Critical,Manhattan
2020-01-06,Asian,Critical,Queens
2020-01-17,Pizza,Not Critical,Manhattan
2020-01-03,Coffee/Tea,Not Critical,Manhattan
2020-01-06,Mediterranean,Not Critical,Queens
2020-01-13,Coffee/Tea,Not Critical,Manhattan
2020-01-23,Mexican,Critical,Manhattan
2020-01-15,American,Not Critical,Brooklyn
2020-01-03,Mexican,Not Critical,Manhattan
2020-01-27,Latin American,Critical,Queens
2020-01-22,Soups & Sandwiches,Not Critical,Manhattan
2020-01-29,Specialty,Not Critical,Manhattan
2020-01-18,Deli/Buffett,Critical,Brooklyn
2020-01-28,Asian,Not Critical,Queens
2020-01-22,Asian,Not Critical,Brooklyn
2020-01-15,Asian/Asian Fusion,Critical,Queens
2020-01-22,Asian,Critical,Staten Island
2020-01-13,Latin/Caribbean,Not Critical,Queens
2020-01-06,American,Not Critical,Manhattan
2020-01-06,American,Not Critical,Manhattan
2020-01-14,Coffee/Tea,Critical,Brooklyn
2020-01-21,Asian,Not Critical,Manhattan
2020-01-21,Asian,Not Critical,Manhattan
2020-01-17,Coffee/Tea,Critical,Manhattan
2020-01-25,American,Critical,Bronx
2020-01-06,American,Critical,Bronx
2020-01-14,Mexican,Not Critical,Queens
2020-01-23,Latin/Caribbean,Critical,Brooklyn
2020-01-27,Specialty,Not Critical,Brooklyn
2020-01-27,Specialty,Not Critical,Brooklyn
2020-01-28,Asian,Critical,Manhattan
2020-01-22,Bakery Products/Desserts,Critical,Staten Island
2020-01-09,Mexican,Critical,Manhattan
2020-01-23,American,Critical,Brooklyn
2020-01-08,Coffee/Tea,Not Critical,Manhattan
2020-01-08,Coffee/Tea,Not Critical,Manhattan
2020-01-08,Coffee/Tea,Not Critical,Manhattan
2020-01-06,Bakery,Critical,Manhattan
2020-01-14,Mediterranean,Critical,Queens
2020-01-16,American,Critical,Manhattan
2020-01-16,International,Critical,Manhattan
2020-01-17,American,Not Critical,Brooklyn
2020-01-17,American,Not Critical,Brooklyn
2020-01-17,American,Not Critical,Brooklyn
2020-01-27,Pizza,Critical,Queens
2020-01-27,Latin/Caribbean,Not Critical,Brooklyn
2020-01-07,Specialty,Not Critical,Manhattan
2020-01-17,American,Not Critical,Manhattan
2020-01-17,American,Not Critical,Manhattan
2020-01-03,Asian,Critical,Manhattan
2020-01-09,Latin American,Not Critical,Bronx
2020-01-09,Latin American,Not Critical,Bronx
2020-01-21,American,Not Critical,Brooklyn
2020-01-13,American,Not Critical,Manhattan
2020-01-29,Asian,Critical,Bronx
2020-01-29,Pizza,Not Critical,Manhattan
2020-01-31,American,Critical,Manhattan
2020-01-21,Asian,Not Critical,Queens
2020-01-28,American,Not Critical,Manhattan
2020-01-22,Asian,Not Critical,Queens
2020-01-14,Asian,Not Critical,Brooklyn
2020-01-24,American,Not Critical,Brooklyn
2020-01-27,Bakery,Critical,Brooklyn
2020-01-08,Pizza,Critical,Bronx
2020-01-31,Coffee/Tea,Critical,Manhattan
2020-01-27,Frozen Desserts,Not Critical,Brooklyn
2020-01-31,Soups/Salads/Sandwiches,Not Critical,Manhattan
2020-01-08,Coffee/Tea,Critical,Manhattan
2020-01-14,American,Critical,Bronx
2020-01-23,Coffee/Tea,Not Critical,Brooklyn
2020-01-28,Mediterranean,Critical,Brooklyn
2020-01-15,American,Not Critical,Brooklyn
2020-01-08,Mediterranean,Not Critical,Queens
2020-01-15,Asian,Critical,Queens
2020-01-21,Pizza,Not Critical,Manhattan
2020-01-27,Bakery Products/Desserts,Critical,Brooklyn
2020-01-14,Latin/Caribbean,Critical,Queens
2020-01-14,Latin/Caribbean,Critical,Queens
2020-01-14,International,Not Critical,Brooklyn
2020-01-09,American,Not Critical,Manhattan
2020-01-29,International,Not Critical,Brooklyn
2020-01-08,Mediterranean,Critical,Brooklyn
2020-01-25,Mexican,Not Critical,Queens
2020-01-18,Mexican,Critical,Queens
2020-01-17,American,Critical,Manhattan
2020-01-30,Frozen Desserts,Critical,Queens
2020-01-23,Latin American,Critical,Brooklyn
2020-01-30,Latin American,Critical,Queens
2020-01-21,Mexican,Critical,Queens
2020-01-13,American,Not Critical,Manhattan
2020-01-15,Asian,Critical,Brooklyn
2020-01-29,Soups & Sandwiches,Not Critical,Manhattan
2020-01-30,Mediterranean,Not Critical,Bronx
2020-01-08,American,Critical,Manhattan
2020-01-09,Bakery Products/Desserts,Not Critical,Manhattan
2020-01-08,Frozen Desserts,Critical,Staten Island
2020-01-03,Bakery Products/Desserts,Not Critical,Manhattan
2020-01-03,Bakery Products/Desserts,Not Critical,Manhattan
2020-01-14,Asian,Not Critical,Queens
2020-01-30,American,Critical,Brooklyn
2020-01-07,Asian,Critical,Brooklyn
2020-01-28,International,Critical,Brooklyn
2020-01-09,Latin American,Not Critical,Bronx
2020-01-10,American,Not Critical,Brooklyn
2020-01-10,American,Not Critical,Brooklyn
2020-01-16,Italian,Critical,Brooklyn
2020-01-08,Asian,Not Critical,Brooklyn
2020-01-24,Bakery Products/Desserts,Not Critical,Queens
2020-01-15,American,Not Critical,Queens
2020-01-14,Soups & Sandwiches,Not Critical,Queens
2020-01-13,Asian/Asian Fusion,Critical,Brooklyn
2020-01-15,American,Not Critical,Brooklyn
2020-01-15,American,Not Critical,Brooklyn
2020-01-10,Coffee/Tea,Critical,Queens
2020-01-29,Bakery Products/Desserts,Critical,Queens
2020-01-02,Pizza,Not Critical,Brooklyn
2020-01-28,Specialty,Critical,Manhattan
2020-01-14,Bakery Products/Desserts,Critical,Queens
2020-01-30,Asian/Asian Fusion,Critical,Queens
2020-01-30,American,Critical,Bronx
2020-01-16,American,Not Critical,Queens
2020-01-24,Asian,Critical,Manhattan
2020-01-09,Soups & Sandwiches,Critical,Brooklyn
2020-01-16,American,Critical,Brooklyn
2020-01-21,Mediterranean,Critical,Brooklyn
2020-01-15,Frozen Desserts,Critical,Manhattan
2020-01-03,Specialty,Critical,Manhattan
2020-01-16,American,Not Critical,Brooklyn
2020-01-23,Pizza,Critical,Queens
2020-01-29,Coffee/Tea,Not Critical,Manhattan
2020-01-29,Coffee/Tea,Not Critical,Manhattan
2020-01-29,Coffee/Tea,Not Critical,Manhattan
2020-01-30,Pizza,Critical,Queens
2020-01-13,Specialty,Not Critical,Queens
2020-01-22,American,Not Critical,Manhattan
2020-01-28,Italian,Not Critical,Brooklyn
2020-01-28,Italian,Not Critical,Brooklyn
2020-01-23,Pizza,Not Critical,Queens
2020-01-27,Asian,Critical,Bronx
2020-01-27,Specialty,Not Critical,Brooklyn
2020-01-15,Pizza,Critical,Brooklyn
2020-01-21,Specialty,Critical,Queens
2020-01-27,Mediterranean,Not Critical,Queens
2020-01-24,American,Not Critical,Queens
2020-01-22,Italian,Not Critical,Brooklyn
2020-01-29,Asian,Not Critical,Manhattan
2020-01-30,Mexican,Not Critical,Bronx
2020-01-18,Italian,Critical,Brooklyn
2020-01-23,Asian,Critical,Manhattan
2020-01-28,Asian,Not Critical,Queens
2020-01-02,Specialty,Not Critical,Manhattan
2020-01-30,Bakery Products/Desserts,Critical,Brooklyn
2020-01-17,Soups & Sandwiches,Not Critical,Manhattan
2020-01-17,Soups & Sandwiches,Not Critical,Manhattan
2020-01-21,Soups/Salads/Sandwiches,Critical,Brooklyn
2020-01-29,Asian,Not Critical,Manhattan
2020-01-23,Latin/Caribbean,Critical,Queens
2020-01-27,Soups & Sandwiches,Not Critical,Manhattan
2020-01-13,Bakery,Not Critical,Queens
2020-01-13,Bakery,Not Critical,Queens
2020-01-23,Asian,Not Critical,Brooklyn
2020-01-23,Asian,Critical,Manhattan
2020-01-16,Latin American,Critical,Manhattan
2020-01-07,Asian,Critical,Queens
2020-01-29,American,Not Critical,Manhattan
2020-01-06,Asian,Not Critical,Manhattan
2020-01-06,Asian,Not Critical,Manhattan
2020-01-07,Asian,Not Critical,Manhattan
2020-01-09,Latin American,Critical,Bronx
2020-01-15,Bakery,Not Critical,Manhattan
2020-01-15,International,Critical,Brooklyn
2020-01-09,American,Critical,Queens
2020-01-28,Asian,Critical,Manhattan
2020-01-07,Pizza,Not Critical,Manhattan
2020-01-16,Specialty,Not Critical,Bronx
2020-01-16,Specialty,Not Critical,Bronx
2020-01-15,Soups & Sandwiches,Critical,Manhattan
2020-01-23,American,Not Critical,Queens
2020-01-16,American,Critical,Manhattan
2020-01-30,Pizza,Critical,Bronx
2020-01-29,Specialty,Not Critical,Queens
2020-01-29,Asian,Critical,Brooklyn
2020-01-22,American,Not Critical,Bronx
2020-01-29,Mediterranean,Critical,Bronx
2020-01-06,Specialty,Not Critical,Brooklyn
2020-01-31,Latin/Caribbean,Not Critical,Brooklyn
2020-01-23,American,Critical,Brooklyn
2020-01-23,Asian/Asian Fusion,Critical,Queens
2020-01-22,Latin/Caribbean,Not Critical,Queens
2020-01-22,Latin/Caribbean,Not Critical,Queens
2020-01-14,Mediterranean,Not Critical,Manhattan
2020-01-03,American,Not Critical,Manhattan
2020-01-22,Asian,Not Critical,Brooklyn
2020-01-21,Mediterranean,Not Critical,Queens
2020-01-03,Specialty,Not Critical,Bronx
2020-01-30,Italian,Not Critical,Manhattan
2020-01-22,Mediterranean,Critical,Queens
2020-01-14,American,Not Critical,Manhattan
2020-01-10,Soups & Sandwiches,Critical,Queens
2020-01-03,Specialty,Not Critical,Queens
2020-01-23,Asian,Critical,Manhattan
2020-01-16,Soups/Salads/Sandwiches,Critical,Manhattan
2020-01-08,American,Critical,Manhattan
2020-01-03,Pizza,Not Critical,Brooklyn
2020-01-13,Asian,Critical,Manhattan
2020-01-02,Mexican,Critical,Manhattan
2020-01-10,Coffee/Tea,Not Critical,Queens
2020-01-06,American,Critical,Brooklyn
2020-01-08,Mediterranean,Critical,Queens
2020-01-24,Coffee/Tea,Not Critical,Manhattan
2020-01-31,American,Not Critical,Brooklyn
2020-01-29,Bakery,Critical,Queens
2020-01-29,Asian,Not Critical,Manhattan
2020-01-29,Specialty,Not Critical,Brooklyn
2020-01-24,Asian,Critical,Manhattan
2020-01-16,American,Critical,Manhattan
2020-01-15,Asian,Not Critical,Brooklyn
2020-01-08,African,Critical,Bronx
2020-01-24,American,Not Critical,Manhattan
2020-01-27,Asian,Not Critical,Manhattan
2020-01-22,Mexican,Critical,Brooklyn
2020-01-08,Asian,Critical,Brooklyn
2020-01-04,Coffee/Tea,Critical,Brooklyn
2020-01-15,Latin/Caribbean,Not Critical,Queens
2020-01-22,American,Not Critical,Brooklyn
2020-01-22,American,Not Critical,Brooklyn
2020-01-07,Asian,Not Critical,Queens
2020-01-09,Latin/Caribbean,Critical,Queens
2020-01-10,American,Critical,Manhattan
2020-01-17,American,Not Critical,Manhattan
2020-01-15,Latin/Caribbean,Critical,Queens
2020-01-28,Bakery Products/Desserts,Critical,Brooklyn
2020-01-29,American,Critical,Brooklyn
2020-01-24,Vegan,Critical,Manhattan
2020-01-21,American,Not Critical,Queens
2020-01-22,American,Not Critical,Manhattan
2020-01-16,Specialty,Critical,Bronx
2020-01-16,Specialty,Critical,Bronx
2020-01-24,Asian,Critical,Queens
2020-01-13,Coffee/Tea,Critical,Manhattan
2020-01-31,American,Not Critical,Brooklyn
2020-01-31,American,Not Critical,Brooklyn
2020-01-18,Asian/Asian Fusion,Critical,Manhattan
2020-01-22,Soups & Sandwiches,Not Critical,Manhattan
2020-01-29,Pizza,Not Critical,Queens
2020-01-02,Pizza,Critical,Manhattan
2020-01-13,Mediterranean,Not Critical,Queens
2020-01-30,Specialty,Not Critical,Brooklyn
2020-01-23,Specialty,Not Critical,Brooklyn
2020-01-25,Mediterranean,Not Critical,Brooklyn
2020-01-27,American,Critical,Bronx
2020-01-14,American,Not Critical,Manhattan
2020-01-07,Asian,Critical,Manhattan
2020-01-10,Mediterranean,Not Critical,Brooklyn
2020-01-10,Mediterranean,Not Critical,Brooklyn
2020-01-14,Other,Not Critical,Bronx
2020-01-02,Asian,Not Critical,Queens
2020-01-17,Coffee/Tea,Not Critical,Manhattan
2020-01-16,Specialty,Not Critical,Manhattan
2020-01-31,American,Not Critical,Manhattan
2020-01-29,Asian,Not Critical,Brooklyn
2020-01-03,American,Critical,Manhattan
2020-01-10,American,Critical,Brooklyn
2020-01-06,Specialty,Not Critical,Queens
2020-01-07,Mediterranean,Critical,Bronx
2020-01-31,American,Not Critical,Manhattan
2020-01-21,American,Not Critical,Manhattan
2020-01-21,American,Not Critical,Manhattan
2020-01-10,American,Critical,Manhattan
2020-01-29,Bakery Products/Desserts,Not Critical,Brooklyn
2020-01-27,American,Critical,Manhattan
2020-01-27,Bakery Products/Desserts,Not Critical,Brooklyn
2020-01-29,Latin American,Not Critical,Brooklyn
2020-01-16,Italian,Critical,Bronx
2020-01-30,Latin American,Critical,Bronx
2020-01-25,American,Not Critical,Bronx
2020-01-24,American,Not Critical,Manhattan
2020-01-27,Asian,Not Critical,Brooklyn
2020-01-14,Coffee/Tea,Not Critical,Manhattan
2020-01-16,Italian,Critical,Manhattan
2020-01-16,American,Critical,Manhattan
2020-01-24,American,Critical,Manhattan
2020-01-07,Bakery,Not Critical,Brooklyn
2020-01-08,Coffee/Tea,Not Critical,Brooklyn
2020-01-25,Specialty,Critical,Queens
2020-01-13,Specialty,Critical,Brooklyn
2020-01-28,Coffee/Tea,Critical,Brooklyn
2020-01-27,Asian,Not Critical,Brooklyn
2020-01-13,Specialty,Not Critical,Brooklyn
2020-01-23,Italian,Critical,Brooklyn
2020-01-27,Bakery Products/Desserts,Critical,Bronx
2020-01-22,Coffee/Tea,Not Critical,Bronx
2020-01-23,Mexican,Critical,Manhattan
2020-01-22,Latin/Caribbean,Not Critical,Bronx
2020-01-31,American,Not Critical,Queens
2020-01-08,Coffee/Tea,Not Critical,Manhattan
2020-01-27,Asian,Not Critical,Brooklyn
2020-01-27,Latin American,Critical,Bronx
2020-01-29,American,Critical,Brooklyn
2020-01-21,Asian,Critical,Brooklyn
2020-01-16,International,Critical,Manhattan
2020-01-09,African,Not Critical,Brooklyn
2020-01-14,Mexican,Not Critical,Staten Island
2020-01-21,Bakery,Critical,Queens
2020-01-17,Asian,Not Critical,Queens
2020-01-14,Latin/Caribbean,Critical,Brooklyn
2020-01-14,American,Not Critical,Manhattan
2020-01-16,American,Not Critical,Brooklyn
2020-01-03,Mediterranean,Not Critical,Manhattan
2020-01-06,Latin/Caribbean,Critical,Brooklyn
2020-01-27,Mediterranean,Critical,Brooklyn
2020-01-28,Soups & Sandwiches,Not Critical,Queens
2020-01-03,Asian,Critical,Manhattan
2020-01-13,Asian,Not Critical,Staten Island
2020-01-08,Asian,Not Critical,Manhattan
2020-01-28,Steakhouse,Critical,Manhattan
2020-01-14,Mexican,Critical,Staten Island
2020-01-22,Soups & Sandwiches,Critical,Staten Island
2020-01-08,Mediterranean,Critical,Queens
2020-01-15,American,Not Critical,Queens
2020-01-02,American,Critical,Manhattan
2020-01-02,Bakery,Critical,Staten Island
2020-01-27,Latin/Caribbean,Not Critical,Brooklyn
2020-01-15,Coffee/Tea,Not Critical,Brooklyn
2020-01-15,American,Not Critical,Manhattan
2020-01-14,International,Not Critical,Manhattan
2020-01-31,Soups & Sandwiches,Not Critical,Manhattan
2020-01-23,Mexican,Not Critical,Bronx
2020-01-23,Mexican,Not Critical,Bronx
2020-01-03,Asian,Critical,Manhattan
2020-01-14,Mexican,Critical,Staten Island
2020-01-25,Italian,Not Critical,Queens
2020-01-07,Mediterranean,Not Critical,Manhattan
2020-01-23,Bakery,Not Critical,Staten Island
2020-01-08,Coffee/Tea,Not Critical,Brooklyn
2020-01-08,Coffee/Tea,Not Critical,Brooklyn
2020-01-28,American,Critical,Bronx
2020-01-24,Coffee/Tea,Not Critical,Manhattan
2020-01-15,Mexican,Critical,Queens
2020-01-09,Pizza,Not Critical,Bronx
2020-01-13,Pizza,Critical,Bronx
2020-01-21,Asian,Critical,Queens
2020-01-27,Mediterranean,Critical,Queens
2020-01-23,Specialty,Critical,Bronx
2020-01-08,Coffee/Tea,Critical,Manhattan
2020-01-08,Pizza,Not Critical,Queens
2020-01-08,Bakery,Critical,Queens
2020-01-08,Mediterranean,Not Critical,Queens
2020-01-31,American,Critical,Manhattan
2020-01-23,American,Not Critical,Bronx
2020-01-08,Coffee/Tea,Not Critical,Manhattan
2020-01-22,International,Not Critical,Brooklyn
2020-01-28,American,Not Critical,Brooklyn
2020-01-27,American,Critical,Manhattan
2020-01-29,International,Not Critical,Manhattan
2020-01-03,Soups/Salads/Sandwiches,Critical,Manhattan
2020-01-24,American,Critical,Manhattan
2020-01-24,Specialty,Not Critical,Queens
2020-01-15,Specialty,Critical,Manhattan
2020-01-22,Pizza,Not Critical,Queens
2020-01-25,Mexican,Critical,Queens
2020-01-16,Latin American,Critical,Queens
2020-01-06,Bakery,Not Critical,Queens
2020-01-28,Mediterranean,Not Critical,Manhattan
2020-01-23,Asian,Critical,Bronx
2020-01-23,Asian/Asian Fusion,Critical,Queens
2020-01-08,Latin/Caribbean,Not Critical,Queens
2020-01-03,Specialty,Not Critical,Manhattan
2020-01-13,Mediterranean,Not Critical,Queens
2020-01-29,Specialty,Not Critical,Brooklyn
2020-01-13,Latin/Caribbean,Not Critical,Brooklyn
2020-01-21,American,Critical,Queens
2020-01-08,Latin/Caribbean,Not Critical,Queens
2020-01-30,Latin American,Not Critical,Bronx
2020-01-30,Latin American,Not Critical,Bronx
2020-01-14,Latin/Caribbean,Critical,Queens
2020-01-21,Asian,Not Critical,Manhattan
2020-01-08,Mediterranean,Critical,Brooklyn
2020-01-02,Asian,Not Critical,Brooklyn
2020-01-24,Specialty,Not Critical,Queens
2020-01-17,Bakery Products/Desserts,Not Critical,Manhattan
2020-01-08,Asian,Critical,Queens
2020-01-02,Coffee/Tea,Critical,Manhattan
2020-01-24,Asian,Critical,Queens
2020-01-21,American,Critical,Manhattan
2020-01-30,Mediterranean,Critical,Bronx
2020-01-14,Bakery Products/Desserts,Not Critical,Brooklyn
2020-01-06,Asian,Critical,Manhattan
2020-01-10,Asian,Not Critical,Manhattan
2020-01-16,Mexican,Not Critical,Brooklyn
2020-01-16,Mexican,Not Critical,Brooklyn
2020-01-23,Asian,Critical,Queens
2020-01-14,Asian,Not Critical,Manhattan
2020-01-02,Mediterranean,Not Critical,Manhattan
2020-01-07,Asian,Critical,Manhattan
2020-01-16,Bakery Products/Desserts,Critical,Staten Island
2020-01-07,Mexican,Critical,Manhattan
2020-01-30,Latin American,Not Critical,Queens
2020-01-28,Specialty,Not Critical,Bronx
2020-01-16,Asian,Critical,Brooklyn
2020-01-11,American,Not Critical,Queens
2020-01-06,Asian/Asian Fusion,Critical,Manhattan
2020-01-16,International,Not Critical,Manhattan
2020-01-16,Italian,Not Critical,Manhattan
2020-01-08,American,Not Critical,Brooklyn
2020-01-02,International,Not Critical,Manhattan
2020-01-29,Latin/Caribbean,Not Critical,Bronx
2020-01-30,Asian,Not Critical,Brooklyn
2020-01-23,Mediterranean,Critical,Manhattan
2020-01-07,Bottled Beverages,Critical,Brooklyn
2020-01-14,Mexican,Critical,Queens
2020-01-07,Asian,Not Critical,Brooklyn
2020-01-27,Asian,Not Critical,Queens
2020-01-28,Soups & Sandwiches,Critical,Manhattan
2020-01-22,American,Critical,Brooklyn
2020-01-21,Asian,Not Critical,Manhattan
2020-01-09,American,Critical,Queens
2020-01-21,Soups/Salads/Sandwiches,Not Critical,Bronx
2020-01-06,Asian,Not Critical,Manhattan
2020-01-22,Mexican,Not Critical,Staten Island
2020-01-10,American,Critical,Manhattan
2020-01-03,Pizza,Not Critical,Queens
2020-01-31,Specialty,Critical,Brooklyn
2020-01-27,Italian,Not Critical,Manhattan
2020-01-16,American,Critical,Staten Island
2020-01-31,Pizza,Not Critical,Manhattan
2020-01-31,Pizza,Not Critical,Manhattan
2020-01-09,Asian,Not Critical,Manhattan
2020-01-27,Bakery Products/Desserts,Not Critical,Brooklyn
2020-01-22,American,Critical,Manhattan
2020-01-10,Vegan,Not Critical,Manhattan
2020-01-17,Mediterranean,Critical,Queens
2020-01-31,Coffee/Tea,Not Critical,Queens
2020-01-17,American,Not Critical,Queens
2020-01-08,American,Not Critical,Brooklyn
2020-01-09,Asian,Not Critical,Manhattan
2020-01-23,Mexican,Not Critical,Manhattan
2020-01-27,Asian,Critical,Manhattan
2020-01-15,Asian,Critical,Brooklyn
2020-01-06,American,Not Critical,Brooklyn
2020-01-06,American,Not Critical,Brooklyn
2020-01-14,Asian,Critical,Staten Island
2020-01-08,American,Critical,Manhattan
2020-01-17,Soups & Sandwiches,Critical,Manhattan
2020-01-06,Asian,Not Critical,Queens
2020-01-06,Asian,Not Critical,Queens
2020-01-08,Asian,Critical,Brooklyn
2020-01-31,Asian,Not Critical,Manhattan
